county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS ADMIN,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS MEAT CAMP,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS DEEP GAP,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS BLOWING ROCK,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS ASU,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,TRANSFER,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS WWCC,,STD,<NORMAL>,1464,Against,NON,2,,V,Election Day,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS WWCC,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,TRANSFER,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS ASU,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS BLOWING ROCK,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS DEEP GAP,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS MEAT CAMP,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
95,WATAUGA,2018-11-06,726,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,OS ADMIN,,STD,<NORMAL>,1464,Against,NON,3,,O,Absentee: One-Stop,1
