county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2615,Against,NON,2,ELECTION DAY,V,Election Day,262
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2615,Against,NON,3,ONE-STOP,O,Absentee: One-Stop,193
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2615,Against,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,7
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2615,Against,NON,5,PROVISIONAL,P,Provisional,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2615,Against,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2614,For,NON,2,ELECTION DAY,V,Election Day,228
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2614,For,NON,3,ONE-STOP,O,Absentee: One-Stop,212
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2614,For,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,4
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2614,For,NON,5,PROVISIONAL,P,Provisional,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,STD,<NORMAL>,2614,For,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,OVT,OVER VOTES,0,OVER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,OVT,OVER VOTES,0,OVER VOTE,,4,ABS BY-MAIL,M,Absentee: By-Mail,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,OVT,OVER VOTES,0,OVER VOTE,,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,27
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,UVT,UNDER VOTES,0,UNDER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,24
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABS BY-MAIL,M,Absentee: By-Mail,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BETHWR,BETHWARE,UVT,UNDER VOTES,0,UNDER VOTE,,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2615,Against,NON,2,ELECTION DAY,V,Election Day,409
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2615,Against,NON,3,ONE-STOP,O,Absentee: One-Stop,750
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2615,Against,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,16
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2615,Against,NON,5,PROVISIONAL,P,Provisional,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2615,Against,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2614,For,NON,2,ELECTION DAY,V,Election Day,426
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2614,For,NON,3,ONE-STOP,O,Absentee: One-Stop,715
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2614,For,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,13
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2614,For,NON,5,PROVISIONAL,P,Provisional,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,STD,<NORMAL>,2614,For,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,OVT,OVER VOTES,0,OVER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,3
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,OVT,OVER VOTES,0,OVER VOTE,,4,ABS BY-MAIL,M,Absentee: By-Mail,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,OVT,OVER VOTES,0,OVER VOTE,,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,88
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,UVT,UNDER VOTES,0,UNDER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,105
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABS BY-MAIL,M,Absentee: By-Mail,6
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,BR,BROAD RIVER,UVT,UNDER VOTES,0,UNDER VOTE,,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2615,Against,NON,2,ELECTION DAY,V,Election Day,321
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2615,Against,NON,3,ONE-STOP,O,Absentee: One-Stop,68
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2615,Against,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,4
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2615,Against,NON,5,PROVISIONAL,P,Provisional,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2615,Against,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2614,For,NON,2,ELECTION DAY,V,Election Day,249
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2614,For,NON,3,ONE-STOP,O,Absentee: One-Stop,42
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2614,For,NON,4,ABS BY-MAIL,M,Absentee: By-Mail,3
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2614,For,NON,5,PROVISIONAL,P,Provisional,4
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,STD,<NORMAL>,2614,For,NON,6,TRANSFER,T,Election Day: Transfer,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,2
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,OVT,OVER VOTES,0,OVER VOTE,,3,ONE-STOP,O,Absentee: One-Stop,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,OVT,OVER VOTES,0,OVER VOTE,,4,ABS BY-MAIL,M,Absentee: By-Mail,1
23,CLEVELAND,2018-11-06,1272,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CASAR,CASAR,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
