county_id,county_desc,election_dt,contest_id,contest_title,contest_party_lbl,contest_vote_for,is_admin_juris,precinct_code,precinct_name,result_type_lbl,result_type_des,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,group_vote_ct_adj
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1123,Against,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1123,Against,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1123,Against,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1123,Against,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1123,Against,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1123,Against,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1123,Against,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1123,Against,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1123,Against,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1123,Against,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1123,Against,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1123,Against,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1122,For,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1122,For,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1122,For,NON,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1122,For,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1122,For,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1122,For,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1122,For,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1122,For,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1122,For,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,STD,<NORMAL>,1122,For,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,STD,<NORMAL>,1122,For,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,STD,<NORMAL>,1122,For,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ABSENTEE MAIL,,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,PROVISIONAL,,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,True,ONE STOP,,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1123,Against,NON,2,ELECTION DAY,V,Election Day,42
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1123,Against,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,7
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1123,Against,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,5
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1123,Against,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1122,For,NON,2,ELECTION DAY,V,Election Day,57
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1122,For,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,9
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1122,For,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,14
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,STD,<NORMAL>,1122,For,NON,5,PROVISIONAL,P,Provisional,2
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,OVT,OVER VOTES,0,OVER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,OVT,OVER VOTES,0,OVER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,OVT,OVER VOTES,0,OVER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,UVT,UNDER VOTES,0,UNDER VOTE,,2,ELECTION DAY,V,Election Day,4
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,UVT,UNDER VOTES,0,UNDER VOTE,,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,3
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,UVT,UNDER VOTES,0,UNDER VOTE,,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CB,CAROVA BEACH,UVT,UNDER VOTES,0,UNDER VOTE,,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1123,Against,NON,2,ELECTION DAY,V,Election Day,43
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1123,Against,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,16
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1123,Against,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,3
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1123,Against,NON,5,PROVISIONAL,P,Provisional,1
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1122,For,NON,2,ELECTION DAY,V,Election Day,64
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1122,For,NON,3,ABSENTEE: ONE-STOP,O,Absentee: One-Stop,26
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1122,For,NON,4,ABSENTEE: BY-MAIL,M,Absentee: By-Mail,2
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,STD,<NORMAL>,1122,For,NON,5,PROVISIONAL,P,Provisional,2
27,CURRITUCK,2018-11-06,665,BIPARTISAN BOARD OF ETHICS AND ELECTIONS,,1,False,CI,CHURCHS ISLAND,OVT,OVER VOTES,0,OVER VOTE,,2,ELECTION DAY,V,Election Day,1
